movieId,title_cast,director,runtime,budget,plot_keywords
"27756,Steven Seagal|Byron Mann|Monica Lo|Tom Wu|Sara Malakul Lane|Patrick Robinson|Vincent Riotta|Norman Veeratum|Elidh MacQueen|Siu Tung Chan|Kevork Malikyan|Pongpat Wachirabunjong|Alastair Vardy|Andy Adam|Shahkrit Yamnarm,James Townsend,91,""$8,000,000"",thailand|skinny dipping|female frontal nudity|washington monument washington d.c."
27758,Martin Scorsese|Dennis Hopper|Peter Bogdanovich|Sam Peckinpah|Warren Beatty|Robert Altman|Arthur Penn|Jack Nicholson|Francis Ford Coppola|Steven Spielberg|George Lucas|Tony Bill|Peter Bart|Paul Schrader|Sharon Tate,Peter Biskind,NA,NA,hollywood|producer|interview|filmmaker
27759,Asko Sahlman|Markku Partanen|Juha-Pekka Mikkola|Saija Jäntti|Johanna Kokko|Eila Roine|Joni Saarela|Anna-Maija Paakkola|Ilkka Niemi|Sara Vilander|Saana Hyvärinen|Johanna Hongisto|Laura Rikkonen|Tommi Lepola|Johanna Rajala,Tommi Lepola,85,NA,findie|book|fate|priest
"27760,Kiichi Nakai|Kôichi Satô|Yui Natsukawa|Takehiro Murata|Miki Nakatani|Yûji Miyake|Masayoshi Haneda|Yoshinori Hiruma|Keisuke Horibe|Atsushi Itô|Hideaki Itô|Ryô Kase|Momo Nakayama|Eugene Nomura|Ayumu Saitô,Jirô Asada,104,""$4,000,000"",shinsengumi|samurai|honor|japanese history"
27762,Mark Hamill|Donna D'Errico|Billy West|Joseph Burns|Roger Rose|Jess Harnell|Lori Alan|Daran Norris|Tom Kenny|Scott LaRose|Gary Anthony Williams|Arleen Sorkin|Robert M. Lange|James Arnold Taylor|Debi Derryberry,Mark Hamill,106,NA,directed by star|man wears eyeglasses|directed by mark hamill|produced by mark hamill
27764,Eiko Koike|Maho Nonami|Daisuke Kizaki,Yuiko Miura,NA,NA,two hander|apartment|breaking up with boyfriend|blood splatter
27765,Colin Firth|Naomie Harris|Alison David|Dermot Murnaghan|Jamie Owen|Kirsty Young|Tommy Flanagan|Justin Edwards|Nicola Cunningham|Paul Rattigan|Sean Harris|Kenneth Cranham|Nina Hossain|Jamie Cameron|Martin Hancock,Richard Smith,93,NA,car accident|hospital|artist|flashback
27768,Sandrine Bonnaire|Fabrice Luchini|Michel Duchaussoy|Anne Brochet|Gilbert Melki|Laurent Gamelon|Hélène Surgère|Urbain Cancelier|Isabelle Petit-Jacques|Véronique Kapoyan|Benoît Pétré|Albert Simono|Claude Derepp|Aurore Auteuil|Ludovic Berthillot,Jérôme Tonnerre,104,NA,psychiatrist|secret|marriage|motorcycle
27769,Vera Farmiga|Hugh Dillon|Clint Jordan|Caridad 'La Bruja' De La Luz|Jasper Daniels|Taylor Foxhall|Giles Penderghast|Terry McKenna|Richard Lieske|Hector Vasquez|Joel Saeks|Lori Berryman|Walt Bolde|Edward Crawford|Gia Mitchell,Jean-Michel Dissard,104,NA,upstate new york|nurse|friend|check
27771,Leonor Silveira|Filipa de Almeida|John Malkovich|Catherine Deneuve|Stefania Sandrelli|Irene Papas|Luís Miguel Cintra|Michel Lubrano di Sbaraglione|François Da Silva|Nikos Hatzopoulos|Antònio Ferraiolo|Alparslan Salt|Ricardo Trêpa|David Cardoso|Júlia Buisel,Manoel de Oliveira,96,NA,mediterranean sea|reference to aphrodite the greek deity|reference to athena the greek deity|reference to minerva the roman deity
"27772,Megumi Okina|Misaki Itô|Misa Uehara|Yui Ichikawa|Kanji Tsuda|Kayoko Shibata|Yukako Kukuri|Shuri Matsuda|Yoji Tanaka|Yoshiyuki Morishita|Hideo Sakaki|Takashi Matsuyama|Yuya Ozeki|Takako Fuji|Chikara Ishikura,Takashi Shimizu,92,""$3,500,000"",shower|ghost boy|ghost child|ghost"
"27773,Min-sik Choi|Ji-Tae Yoo|Hye-jeong Kang|Dae-han Ji|Dal-su Oh|Byeong-ok Kim|Seung-shin Lee|Jin-Seo Yoon|Dae-yeon Lee|Kwang-rok Oh|Tae-kyung Oh|Yeon-Seok Yoo|Il-han Oo|Su-hyeon Kim|Seung-jin Lee,Garon Tsuchiya,120,""$3,000,000"",imprisonment|psychological torture|revenge|brother sister relationship"
27776,Jean-Pierre Darroussin|Carole Bouquet|Vincent Deniard|Alain Dion|Olivier Fornara|Damien Givelet|Philippe Ivancic|Candide Joseph|Brigitte Pain|Igor Skreblin|Fabrice Robert|Micky Finn|Moussa Boucetta|Thomas Germaine|Patrick Servoin,Cédric Kahn,NA,NA,alcoholic|argument between couple|color in title|watching tv
27777,Jillian Byrnes|Marianne Hayden|Jennifer Servary|Kevin Floyd|Kevin Quinn|Ray Schueler|James Centineo|Jason Contino,David A. Cross,NA,NA,Horror|Mystery
"27778,Katharine Isabelle|Emily Perkins|Nathaniel Arcand|JR Bourne|Hugh Dillon|Adrien Dorval|Brendan Fletcher|David La Haye|Tom McCamus|Matthew Walker|Fabian Bird|Kirk Jarrett|David MacInnis|Stevie Mitchell|Edna Rain,Christina Ray,94,""CAD3,500,000"",year 1815|1810s|female protagonist|canadian horror"
"27779,Hyde|Gackt|Leehom Wang|Tarô Yamamoto|Susumu Terajima|Zeny Kwok|Seiji Chihara|Chihara Junia|Yosh|Kanata Hongô|Ryo Ishibashi|Jack Kao|You Kurosaki|Anne Suzuki|James H. Thomas,Gackt,120,""$3,000,000"",asia|taiwanese|japanese|orphan"
27780,Gustaf Hammarsten|Magnus Roosmann|Anna Björk|Kristina Törnqvist|Robert Gustafsson|Peter Dalle|Lena Nyman|Gösta Ekman|Lars Amble|Jakob Stefansson|Claes Ljungmark|Lakke Magnusson|Marie Göranzon|Hanna Ekman|Ella Bjurling,Peter Dalle,NA,NA,pun in title|train ride|sleeping compartment|year 1945
"27781,Kingsford Siayor|Eirik Junge Eliassen|Björn Granath|Kjersti Lid Gullvåg|Thor-Inge Gullvåg|Guri Johnson|Frank Jørstad|Issaka Sawadogo|Maja Zakariassen,Erik Smith Meyer,NA,""NOK4,000,000"",widow|ghost|teenage boy|man punching a woman"
27783,Daniel Hendler|Adriana Aizemberg|Jorge D'Elía|Sergio Boris|Rosita Londner|Diego Korol|Silvina Bosco|Isaac Fajm|Melina Petriella|Atilio Pozzobón|Mónica Cabrera|Franco Tirri|Luciana Dulitzky|Eloy Burman|Juan José Flores Quispe,Daniel Burman,99,NA,yom kippur war|passport|gallery|swimming pool
27784,Ko Shibasaki|Shin'ichi Tsutsumi|Kazue Fukiishi|Anna Nagata|Atsushi Ida|Mariko Tsutsui|Kumiko Imai|Keiko Tomita|Kayoko Fujii|Yoshiko Noda|Azusa|Tetsushi Tanaka|Mitsuhiro Sato|Kaoru Hanaki|Hassei Takano,Yasushi Akimoto,NA,NA,part of a trilogy|death|message|asthma
27786,Sean Campion|Flora Montgomery|Stuart Graham|Jean Butler|Keith McErlean|Fiona O'Shaughnessy|Justine Mitchell|Aisling O'Neill|Peter Gaynor|Demien McAdam|Lise Hearns|Fiona Glascott|Joe Keever|Britta Smith|Niall O'Brien,Liz Gill,NA,NA,dating|f rated|homosexual|gay man impregnates woman
27787,Kappei Yamaguchi|Satsuki Yukino|Kôji Tsujitani|Houko Kuwashima|Kumiko Watanabe|Noriko Hidaka|Ken'ichi Ogata|Toshiyuki Morikawa|Izumi Ôgami|Yukana Nogami|Akiko Yajima|Toshihiko Nakajima|Yuzuru Fujimoto|Yûji Ueda|Akiko Nakagawa,Toshiya Shinohara,99,NA,older actors younger roles|mysticism|bodily possession|half demon
"27788,Adrien Brody|Keira Knightley|Kris Kristofferson|Jennifer Jason Leigh|Kelly Lynch|Brad Renfro|Daniel Craig|Steven Mackintosh|Brendan Coyle|Mackenzie Phillips|Laura Marano|Jason Lewis|Richard Dillane|Jonah Lotan|Angel Coulby,Tom Bleecker,103,""$29,000,000"",psychological experiment|strait jacket|time travel|child uses a gun"
27790,Alex Etel|Lewis McGibbon|James Nesbitt|Daisy Donovan|Christopher Fulford|Pearce Quigley|Jane Hogarth|Alun Armstrong|Enzo Cilenti|Nasser Memarzia|Kathryn Pogson|Harry Kirkham|Cornelius Macarthy|Kolade Agboke|Leslie Phillips,Frank Cottrell Boyce,98,NA,watching television|police officer|euro|train
"27792,Mark McKinney|Isabella Rossellini|Maria de Medeiros|David Fox|Ross McMillan|Louis Negin|Darcy Fehr|Claude Dorge|Talia Pura|Jeff Sutton|Graeme Valentin|Maggie Nagle|Victor Cowie|Jessica Burleson|Wayne Nicklas,Kazuo Ishiguro,100,""CAD3,500,000"",contest|great depression|beer|baroness"
"27793,Billy Brown|Richard Burgi|Kelly Carlson|Cy Carter|Sandrine Holt|Ed Lauter|J.P. Manoux|Lawrence Monoson|Colleen Porch|Drew Powell|Ed Quinn|Jason-Shane Scott|Brenda Strong|Brian Tee|David Wells,Edward Neumeier,92,""$7,000,000"",cheating boyfriend|bare chested male|tough guy|hero"
27797,Lázaro Ramos|Leandra Leal|Luana Piovani|Pedro Cardoso|Carlos Cunha|Júlio Andrade|Gregory Garcia|Renata de Lélis|Sheron Menezzes|Sérgio Lulkin|Heitor Schmidt|Janaína Kremer Motta|Marcelo Aquino|Giovana Fázio|Roger Oliveira,Jorge Furtado,NA,NA,deception|photocopier|brazil|photocopier operator
27798,Noriko Sakai|Chiharu Niiyama|Kei Horie|Yui Ichikawa|Ayumu Saitô|Emi Yamamoto|Erika Kuroishi|Kaoru Mizuki|Shinobu Yûki|Takako Fuji|Yuya Ozeki|Shingo Katsurayama|Fumika Hidejima|Hidetoshi Kageyama|Hiroko Toda,Takashi Shimizu,92,NA,pregnancy|haunted house|ghost|supernatural pregnancy
"27799,Johnny Vegas|Mackenzie Crook|Carol Harvey|Helen Latham|Dominic Coleman|Mark Gatiss|Kate Robbins|Nicholas Tennant|Angela Simpson|Lucy Davis|Ceris Jones|Joy Aldridge|Laurence Inman|Alfie Hunter|Craig May,Andy Humphries,82,""GBP1,800,000"",sex|masturbation|loneliness|loser"
27800,Romanthony|Thomas Bangalter,Hirotoshi Rissen,68,NA,band|alien|music video|jukebox musical
27801,Tony Jaa|Petchtai Wongkamlao|Pumwaree Yodkamol|Suchao Pongwilai|Chatthapong Phantana-Angkul|Wannakit Sirioput|Cheathavuth Watcharakhun|Rungrawee Barijindakul|Pornpimol Chookanthong|Chumphorn Thepphithak|Sukanya Kongkawong|Boonsri Yindee|Woranard Tantipidok|Sawang Rodnuch|Sutin Rodnuch,Panna Rittikrai,108,NA,thailand|antique smuggling|martial arts|buddha
27802,Anthony Chau-Sang Wong|Eric Tsang|Carina Lau|Francis Ng|Edison Chen|Shawn Yue|Jun Hu|Tung Cho 'Joe' Cheung|Henry Fong|Peter Ngor|Arthur Wong|Teddy Chan|Chung-yue Chiu|Phorjeat Keanpetch|Say Ping Yap,Alan Mak,119,NA,hong kong|british hong kong|british empire|year 1991
"27803,Javier Bardem|Belén Rueda|Lola Dueñas|Mabel Rivera|Celso Bugallo|Clara Segura|Joan Dalmau|Alberto Jiménez|Tamar Novas|Francesc Garrido|Josep Maria Pou|Alberto Amarilla|Andrea Occhipinti|Federico Pérez Rey|Nicolás Fernández Luna,Alejandro Amenábar,126,""EUR10,000,000"",lawyer|euthanasia|sailor|freedom"
"27805,Kimberly Williams-Paisley|Patrick Dempsey|Brad Rowe|Brian Markinson|Lochlyn Munro|Michelle Harrison|Jennifer Copping|Aaron Douglas|Gail O'Grady|Brianna Mameli|Robyn Ross|Warren Christie|Preston Cook|Emily Holmes|Meghan Ory,Harry Winer,112,""$3,500,000"",love|marriage|bagel|wedding"
"27808,Adam Sandler|Téa Leoni|Paz Vega|Cloris Leachman|Shelbie Bruce|Sarah Steele|Ian Donovan Hyland|Victoria Luna|Cecilia Suárez|Ricardo Molina|Brenda Canela|Eddy Martin|Nicole Nieth|Jamie Kaler|James Lancaster,James L. Brooks,131,""$80,000,000"",car|cadillac|cadillac escalade|jeep"
27811,Nicolai Cleve Broch|Aksel Hennie|Anders Baasmo Christiansen|Pia Tjelta|Janne Formoe|Henrik Giæver|Kim Haugen|Håvard Bakke|Eivind Sander|Anna Bache-Wiig|Christian Skolmen|Edward Schultheiss|Dagrun Anholt|Hilde Olausson|Cathrin Gram,Morten Tyldum,NA,NA,shopping|billboard|secret|shopping center
27812,Rick Danko|Levon Helm|Garth Hudson|Richard Manuel|Robbie Robertson|Bonnie Bramlett|Delaney Bramlett|Ben Benay|Sam Clayton|Jim Gordon|Kenny Gradney|Jerry Jumonville|Darrell Leonard|Frank Maize|Chuck Morgan,Frank Cvitanovich,NA,NA,musical performance|intoxication|youth culture|calgary alberta
"27815,Gérard Jugnot|François Berléand|Kad Merad|Jean-Paul Bonnaire|Marie Bunel|Jean-Baptiste Maunier|Maxence Perrin|Grégory Gatignol|Thomas Blumenthal|Cyril Bernicot|Simon Fargeot|Théodule Carré-Cassaigne|Philippe du Janerand|Carole Weiss|Erick Desmarestz,Georges Chaperot,97,""EUR5,500,000"",france|boy wears eyeglasses|boy|school"
"27816,Corbin Allred|Alexander Polinsky|Kirby Heyborne|Larry Bagby|Peter Holden|Ethan Vincent|Melinda Renee|Ruby Chase|Jeff Birk|Benjamin Gourley|Tane Williams|Randy Beard|Curt Doussett|Michael Buster|M. Casey Reeves,Geoffrey Panos,90,""$780,000"",year 1944|1940s|american soldier|behind enemy lines"
27818,Kaia Foss|Kamilla Grønli Hartvig|Ida Thurman-Moe|Maria Brinch|Kim S. Falck-Jørgensen|Espen Klouman Høiner|Henrik Skjerve|Fredric Finzi Gjertsen|Christoffer Lossius|Stig Zeiner-Gundersen|Nastaran Javedani|Kristina Kvåle|Lindsay Sanders|Jakob Oftebro|Janne Kokkin,Petter Næss,NA,NA,teenager|sex
27820,Janchiv Ayurzana|Chimed Ohin|Amgaabazar Gonson|Zeveljamz Nyam|Ikhbayar Amgaabazar|Odgerel Ayusch|Enkhbulgan Ikhbayar|Uuganbaatar Ikhbayar|Guntbaatar Ikhbayar|Munkhbayar Lhagvaa|Ariunjargal Adiya|Dogo Roljav|Chuluunzezeg Gur|Botok|Ingen Tenne,Luigi Falorni,87,NA,windstorm|camel|shepherd|desert
"27821,Nicole Kidman|Sean Penn|Catherine Keener|Jesper Christensen|Yvan Attal|Earl Cameron|George Harris|Michael Wright|Clyde Kusatsu|Eric Keenleyside|Hugo Speer|Maz Jobrani|Yusuf Gatewood|Curtiss Cook|Byron Utley,Martin Stellman,128,""$80,000,000"",united states of america|usa|united nations building|building"
"27822,Blanchard Ryan|Daniel Travis|Saul Stein|Michael E. Williamson|Cristina Zenato|John Charles|Estelle Lau,Chris Kentis,79,""$500,000"",based on true story|shark|female frontal nudity|lost at sea"
"27823,Julian Sands|Elsa Pataky|John Sharian|Gary Piquer|David Gant|Maru Valdivielso|Luna McGill|Carlos Reig-Plaza|Reg Wilson|Ivana Baquero|Laura Mañá|Sergi Ruiz|Itziar Fenollar|Carlos Sante|Jaume Montané,Paco Plaza,90,""EUR4,500,000"",werewolf|male frontal nudity|male nudity|costume horror"
27824,Andy Lau|Cecilia Cheung|Eddie Cheung|Wong Chun|Karen Tong|Wen Zhong Yu|Lian Sheng Hou|Sheng Wei He|Meng Zhang|Tin-Bo Tam,Ka-Fai Wai,93,NA,
27826,Jimi Mistry|Kyle MacLachlan|Suleka Mathew|Kris Holden-Ried|Veena Sood|Brian George|Liisa Repo-Martell|Raoul Bhaneja|Malika Mendez|Linda Thorson|Andrew Gillies|Barna Moricz|Sam Moses|Dean McDermott|Les Porter,Ian Iqbal Rashid,91,NA,gay|gay club|homophobia|gay cruising
27827,Tony Chiu-Wai Leung|Andy Lau|Leon Lai|Daoming Chen|Kelly Chen|Anthony Chau-Sang Wong|Eric Tsang|Sammi Cheng|Carina Lau|Edison Chen|Shawn Yue|Chapman To|Waise Lee|Ka Tung Lam|Ting Yip Ng,Alan Mak,118,NA,2000s|bloody violence|criminal|criminal investigation
"27828,Laurien Van den Broeck|Dirk Roofthooft|Koen De Bouw|Werner De Smedt|Hilde De Baerdemaeker|Geert Van Rampelberg|Jan Decleir|Patrick Descamps|Anne-Caroline Suberville|Jan Dyck|Miek Van Bocxtaele|Deborah Ostrega|Gene Bervoets|Els Dottermans|Lucas Van den Eynde,Jef Geeraerts,123,""EUR2,500,000"",watching tv|dead body in a car trunk|murder|police"
27829,Christin Ackerman|Emily Banks|Michael Bennett,Christin Ackerman,NA,NA,used car
"27830,Jim Caviezel|Claire Forlani|Jeremy Northam|Malcolm McDowell|Aidan Quinn|Brett Rice|Connie Ray|Devon Gearhart|Bubba Lewis|Dan Albright|Paul Freeman|Alistair Begg|Hilton McRae|Elizabeth Omilami|Brian F. Durkin,Rowdy Herrington,129,""$20,000,000"",golf|temper|competition|five word title"
"27831,Daniel Craig|Tom Hardy|Jamie Foreman|Sally Hawkins|Burn Gorman|Brinley Green|George Harris|Tamer Hassan|Colm Meaney|Marcel Iures|Francis Magee|Dimitri Andreas|Kenneth Cranham|Garry Tubbs|Nathalie Lunghi,J.J. Connolly,105,""GBP4,000,000"",nipples visible through clothing|no panties|scantily clad female|panties"
"27833,Chris Cooper|Richard Dreyfuss|Cajardo Lindsey|John C. Ashton|Elizabeth Rainer|Donevon Martinez|James Gammon|Benjamin Kroger|Charles Mitchell|Danny Huston|Alma Delfina|Roslyn Washington|David Clennon|Mary Kay Place|Tim Roth,John Sayles,128,""$5,000,000"",pot smoking|campaign|corpse|colorado"
27834,Vladimir Garin|Ivan Dobronravov|Konstantin Lavronenko|Nataliya Vdovina|Galina Popova|Aleksey Suknovalov|Lazar Dubovik|Elizaveta Aleksandrova|Lyubov Kazakova|Andrey Sumin|Aleksey Proshchikin|Viktor Alenin|Stas Orlov|Arseniy Belousov|Sofya Bagdasarova,Vladimir Moiseenko,110,NA,male protagonist|boy|russian|russia
27835,Jean Dominique|Aboudja|Ronald Reagan,Jean Dominique,NA,NA,human rights|haitian|journalist|radio
"27837,Dennis Quaid|Tyrese Gibson|Giovanni Ribisi|Miranda Otto|Tony Curran|Sticky Fingaz|Jacob Vargas|Hugh Laurie|Scott Michael Campbell|Kevork Malikyan|Jared Padalecki|Paul Ditchfield|Martin Hindy|Bob Brown|Anthony Brandon Wong,Lukas Heller,113,""$45,000,000"",aircraft cockpit|aerial camera shot|cell phone|desert"
"27838,Rory Culkin|Ryan Kelley|Scott Mechlowicz|Trevor Morgan|Josh Peck|Carly Schroeder|Branden Williams|Raissa Fleming|Heath Lourwood|Ryan Peterson|Michael Fisher-Welsh|J.W. Crawford|Shelly Lipkin|Kaz Garas|Hagai Shaham,Jacob Estes,90,""$500,000"",teenager|truth or dare|teenage boy|snail"
"27839,Naomi Watts|Simon Baker|David Dorfman|Elizabeth Perkins|Gary Cole|Sissy Spacek|Ryan Merriman|Emily VanCamp|Kelly Overton|James Lesure|Daveigh Chase|Kelly Stables|Cooper Thornton|Marilyn McIntyre|Jesse Burch,Ehren Kruger,110,""$50,000,000"",close up of eye|close up of eyes|close up of mouth|female protagonist"
"27840,Caroline Aaron|Tony Abatemarco|Melinda Allen|Frankie J. Allison|Fernando Arau|Yareli Arizmendi|Todd Babcock|Maria Beck|Yeniffer Behrens|Arell Blanton|Cassidy Paige Bringas|Brian Brophy|Pilar Camporredondo|Elpidia Carrillo|Larry Carroll,Sergio Arau,100,""$1,500,000"",mexican|musician|border|state senator"
"27841,Christopher Plummer|Henry Ian Cusick|Stuart Bunce|Daniel Kash|Stephen Russell|Alan Van Sprang|Diana Berriman|Richard Lintern|Scott Handy|Lynsey Baxter|Diego Matamoros|Nancy Palk|Elliot Levey|Andrew Pifko|Cedric Smith,John Goldsmith,180,""$10,000,000"",jesus christ|john the apostle|crucifixion of jesus|based on the bible"
"27843,Matías Quer|Ariel Mateluna|Manuela Martelli|Aline Küppenheim|Ernesto Malbran|Tamara Acosta|Francisco Reyes|Alejandro Trejo|Maria Olga Matte|Gabriela Medina|Luis Dubó|Andrea García-Huidobro|Tiago Correa|Pablo Krögh|Federico Luppi,Eliseo Altunaga,116,""$1,500,000"",chile|student|friend|classmate"
27846,Mikela Jay|Rob Beckwermert|Christopher Gora|Nina Jones|Richard Kopycinski|Karen Lam|Sean Lang|Bert Phillips|Diana Wilson|Jane Akre|Ray Anderson|Joe Badaracco|Maude Barlow|Chris Barrett|Marc Barry,Jennifer Abbott,145,NA,history of consumerism|environmental activism|globalization|14th amendment
27847,Marc Ghannoum|Joel Benjamin|Michael Greengard|Anatoli Karpov|Garry Kasparov|Jeff Kisselhof|John Searle|Terry Wogan,Vikram Jayanti,90,NA,ibm|chess|cheating at a game|computer chess
27849,Shinobu Terajima|Nao Ohmori|Riho Makise|Jun Murakami|Eugene Nomura|Miki Sakajô|Tomorô Taguchi|Eriko Takayanagi|Masahiro Toda,Ryuichi Hiroki,95,NA,writer|truck|truck driver|s&m
27850,Mike Bonanno|Andy Bichlbaum|Michael Moore|Marco Deseriis|Wago Kreider|Patrick Lichty|Matt McElligott|Ryan McKinley|Laura Nix|Bob Ostertag|Sal Salamone|Phil Bayly|Andreas Bichlbauer|Philip De Lorenzo|Greg Palast,Sarah Price,83,NA,parliament|president|identification card|fast food restaurant
27851,Atta Yaqub|Eva Birthistle|Ahmad Riaz|Shamshad Akhtar|Shabana Akhtar Bakhsh|Ghizala Avan|David McKay|Raymond Mearns|Gary Lewis|Shy Ramzan|Emma Friel|Karen Fraser|John Yule|Ruth McGhie|David Wallace,Paul Laverty,104,NA,blonde|british|british asian|interracial kiss
"27856,Vladimir Vdovichenkov|Andrey Merzlikin|Maksim Konovalov|Sergey Gorobchenko|Yana Shivkova|Lyudmila Polyakova|Anastasiya Sapozhnikova|Vasiliy Sedykh|Evgeniy Kraynov|Aleksey Zaytsev|Vitaliy Alshanskiy|Oleg Semisynov|Mikhail Lukashov|Filipp Ryba|Aleksey Oshurkov,Pyotr Buslov,110,""$700,000"",group of friends|disorder|russian culture|bmw car"
"27857,Michael Nyqvist|Frida Hallgren|Helen Sjöholm|Lennart Jähkel|Ingela Olsson|Niklas Falk|Per Morberg|Ylva Lööf|André Sjöberg|Mikael Rahm|Barbro Kollberg|Axelle Axell|Lasse Pettersson|Ulla-Britt Norrman-Olsson|Nils-Anders Vallgårda,Anders Nyberg,133,""SEK25,000,000"",choir|conductor|heart attack|hometown"
27858,Wen Jiang|Wei Zhao|Lijun Fang|Haizhen Wang|Yuan Zhang,Yuan Zhang,83,NA,mental illness|love|tea|pianist
27862,Santino Majok Chuor|Jarrid Geduld|Peter Kon Dut,Megan Mylan,NA,NA,refugee|africa|sudan|sudanese
"27864,Anthony Mackie|Kerry Washington|Ellen Barkin|Monica Bellucci|Jim Brown|Ossie Davis|Jamel Debbouze|Brian Dennehy|Woody Harrelson|Bai Ling|Lonette McKee|Paula Jai Parker|Q-Tip|Dania Ramirez|John Turturro,Michael Genet,138,""$8,000,000"",male prostitution|lesbianism|frame up|business corruption"
27865,Aya Ueto|Kenji Kohashi|Hiroki Narimiya|Takatoshi Kaneko|Yûma Ishigaki|Yasuomi Sano|Shinji Suzuki|Eita|Shôgo Yamaguchi|Shun Oguri|Joe Odagiri|Aya Okamoto|Minoru Matsumoto|Hideo Sakaki|Ken'ichi Endô,Yû Koyama,128,NA,swordswoman|teenage girl|love|samurai
"27866,Matthew Macfadyen|Miranda Otto|Emily Barclay|Colin Moy|Jimmy Keen|Jodie Rimmer|Toby Alexander|Vicky Haughton|Nicholas Hayward|Liam Herbert|Vanessa Riddell|Asher Emanuel|Matthew Chamberlain|Peter Hishon|Mabel Wharekawa,Maurice Gee,127,""NZD7,000,000"",female nudity|journalist|prodigal son|whodunit"
27867,Danny Dyer|Frank Harper|Tamer Hassan|Roland Manookian|Neil Maskell|Dudley Sutton|Jamie Foreman|Tony Denham|Calum MacNab|John Junkin|Sophie Linfield|Kara Tointon|Michele Hallak|Daniel Naylor|Alison Egan,John King,91,NA,drug abuse|nightmare|overhearing|police officer
"27869,Dong-Gun Jang|Won Bin|Eun-ju Lee|Hyeong-jin Kong|Yeong-ran Lee|Kil-kang Ahn|Jin Jung|Jae-hyeong Jeon|Min-ho Jang|Yun-hie Jo|Jang-Su Bae|Won-hee Cho|Min-sik Choi|Do-Hee Go|Taek-ha Hwang,Richard Epcar,140,""$12,800,000"",korean war|1950s|frontline|firearm"
27871,Alan Rickman|Yasiin Bey|Kyra Sedgwick|Gabrielle Union|Merritt Wever|Clayton LeBouef|Charles S. Dutton|Mary Stuart Masterson|Cliff McMullen|Luray Cooper|Irene Ziegler|John Emmanuel|Harold J. Abell Sr.|Michael E. Russell|Henri Edmonds,Peter Silverman,110,NA,heart surgery|blue baby syndrome|surgery|baby
27873,Metallica|Lars Ulrich|Kirk Hammett|Robert Trujillo|James Hetfield|Echobrain|Michael Ansaldo|Eric Avery|Uwe Bradke|Cliff Burnstein|Cliff Burton|Crazy Cabbie|Martin Carlsson|Stefan Chirazi|Knut Claussen,Bruce Sinofsky,141,NA,rock music|heavy metal|guitar|bassist
27874,Christopher Jacot|Joanne Kelly|Shawn Roberts|Mayko Nguyen|Ryan Belleville|Katheryn Winnick|August Schellenberg|Matt Frewer|Jackie Burroughs|Andrew Airlie|Lynda Boyd|Jay Brazeau|Andy Jones|Jason Priestley|Christie Laing,Eric Goodman,NA,NA,fellatio|caught having sex|road trip|oral sex under a table
27875,Jamie Foxx|Lynn Whitfield|Lee Thompson Young|Brenden Jefferson|Brenda Bazinet|Wes Williams|Greg Ellwand|CCH Pounder|Barbara Barnes-Hopkins|Tom Barnett|Karl Campbell|Joseph Pierre|Vibert Cobham|David Fraser|Kahmaara Armatrading,Vondie Curtis-Hall,95,NA,redemption|prison|death|gang
27876,Horst Krause|Harald Warmbrunn|Karl-Fred Müller|Ursula Schucht|Hannelore Schubert|Erwin Meinicke|Hans Hohmann|Siegfried Zimmermann|Maik Gustävel|Annegret Fritz|Wolfgang Boos|Werner Boche|Dora Solter|Anna Spengler|Erika Kirchhof,Michael Schorr,114,NA,zydeco|accordion|radio|miner
